scope,observed_tier,patch,role,item_id,item_name,games,wins,losses,win_rate,holder_count,pick_rate,pick_rate_denominator,avg_final_slot,min_games_applied
overall,MIXED,16.17,ALL,3067,キンドルジェム,263,107,156,0.4068441064638783,263,0.052182539682539685,5040,3.612167300380228,15
overall,MIXED,15.18,ALL,3364,オラクル レンズ,261,133,128,0.5095785440613027,261,0.4015384615384615,650,6.0,15
overall,MIXED,16.16,ALL,3157,ゾーニャの砂時計,260,141,119,0.5423076923076923,260,0.07807807807807808,3330,1.1961538461538461,15
overall,MIXED,16.15,ALL,1058,ムダニ デカイ ロッド,259,143,116,0.5521235521235521,259,0.06271186440677966,4130,3.003861003861004,15
overall,MIXED,16.16,ALL,1055,ドラン ブレード,257,125,132,0.48638132295719844,257,0.07717717717717718,3330,0.7782101167315175,15
overall,MIXED,15.14,ALL,3340,ステルス ワード,257,120,137,0.4669260700389105,257,0.558695652173913,460,6.0,15
overall,MIXED,15.23,ALL,3340,ステルス ワード,257,118,139,0.4591439688715953,257,0.44310344827586207,580,6.0,15
overall,MIXED,16.2,ALL,3364,オラクル レンズ,256,131,125,0.51171875,256,0.36056338028169016,710,6.0,15
overall,MIXED,16.15,ALL,3071,ブラック クリーバー,254,139,115,0.547244094488189,254,0.061501210653753025,4130,1.9448818897637796,15
overall,MIXED,16.17,UTILITY,3158,アイオニア ブーツ,254,136,118,0.5354330708661418,254,0.251984126984127,1008,2.62992125984252,15
overall,MIXED,14.20,ALL,3340,ステルス ワード,254,123,131,0.484251968503937,254,0.5521739130434783,460,6.0,15
overall,MIXED,16.17,ALL,6333,デス ダンス,253,148,105,0.5849802371541502,253,0.0501984126984127,5040,2.5177865612648223,15
overall,MIXED,15.20,ALL,3364,オラクル レンズ,253,118,135,0.466403162055336,253,0.38333333333333336,660,6.0,15
overall,MIXED,15.24,ALL,2031,詰め替えポーション,253,113,140,0.44664031620553357,253,0.147953216374269,1710,1.3715415019762847,15
overall,MIXED,16.15,ALL,1037,ピッケル,252,117,135,0.4642857142857143,252,0.061016949152542375,4130,3.5317460317460316,15
overall,MIXED,15.24,ALL,3020,ソーサラー シューズ,252,114,138,0.4523809523809524,252,0.14736842105263157,1710,2.6785714285714284,15
overall,MIXED,16.13,ALL,3157,ゾーニャの砂時計,251,130,121,0.5179282868525896,251,0.07629179331306991,3290,1.3745019920318724,15
overall,MIXED,16.14,ALL,3116,リーライ クリスタル セプター,250,130,120,0.52,250,0.07183908045977011,3480,2.12,15
overall,MIXED,16.16,ALL,6655,ルーデン エコー,250,121,129,0.484,250,0.07507507507507508,3330,2.024,15
overall,MIXED,16.13,ALL,3116,リーライ クリスタル セプター,249,127,122,0.5100401606425703,249,0.0756838905775076,3290,2.2369477911646585,15
overall,MIXED,15.21,ALL,3364,オラクル レンズ,249,125,124,0.5020080321285141,249,0.42203389830508475,590,6.0,15
overall,MIXED,16.17,ALL,3075,ソーンメイル,249,125,124,0.5020080321285141,249,0.0494047619047619,5040,2.8755020080321283,15
overall,MIXED,16.15,BOTTOM,3031,インフィニティ エッジ,248,137,111,0.5524193548387096,248,0.30024213075060535,826,2.4153225806451615,15
overall,MIXED,16.17,ALL,2503,黒炎のトーチ,248,135,113,0.5443548387096774,248,0.049206349206349205,5040,2.036290322580645,15
overall,MIXED,15.21,ALL,3340,ステルス ワード,248,129,119,0.5201612903225806,248,0.42033898305084744,590,6.0,15
overall,MIXED,16.14,MIDDLE,1056,ドラン リング,248,112,136,0.45161290322580644,248,0.3563218390804598,696,1.0,15
overall,MIXED,16.13,ALL,3158,アイオニア ブーツ,247,125,122,0.5060728744939271,247,0.07507598784194529,3290,2.623481781376518,15
overall,MIXED,16.8,ALL,3364,オラクル レンズ,247,122,125,0.4939271255060729,247,0.35285714285714287,700,6.0,15
overall,MIXED,16.14,ALL,1036,ロング ソード,247,122,125,0.4939271255060729,247,0.07097701149425287,3480,3.866396761133603,15
overall,MIXED,16.13,JUNGLE,3340,ステルス ワード,246,112,134,0.45528455284552843,246,0.3738601823708207,658,6.0,15
overall,MIXED,16.17,ALL,3036,ドミニク リガード,245,154,91,0.6285714285714286,245,0.04861111111111111,5040,2.853061224489796,15
overall,MIXED,16.16,JUNGLE,3340,ステルス ワード,244,117,127,0.47950819672131145,244,0.3663663663663664,666,6.0,15
overall,MIXED,16.16,ALL,6653,ライアンドリーの仮面,243,134,109,0.551440329218107,243,0.07297297297297298,3330,2.353909465020576,15
overall,MIXED,16.14,ALL,3020,ソーサラー シューズ,242,138,104,0.5702479338842975,242,0.06954022988505747,3480,2.347107438016529,15
overall,MIXED,15.2,ALL,3340,ステルス ワード,242,118,124,0.48760330578512395,242,0.5260869565217391,460,6.0,15
overall,MIXED,15.24,JUNGLE,3364,オラクル レンズ,242,116,126,0.4793388429752066,242,0.7076023391812866,342,6.0,15
overall,MIXED,16.16,ALL,3020,ソーサラー シューズ,240,128,112,0.5333333333333333,240,0.07207207207207207,3330,2.4916666666666667,15
overall,MIXED,16.13,MIDDLE,1056,ドラン リング,240,122,118,0.5083333333333333,240,0.364741641337386,658,0.8458333333333333,15
overall,MIXED,16.13,BOTTOM,3031,インフィニティ エッジ,239,124,115,0.5188284518828452,239,0.36322188449848025,658,2.3472803347280333,15
overall,MIXED,15.8,ALL,3364,オラクル レンズ,239,124,115,0.5188284518828452,239,0.3676923076923077,650,6.0,15
overall,MIXED,16.16,ALL,1052,増魔の書,239,113,126,0.47280334728033474,239,0.07177177177177177,3330,3.426778242677824,15
overall,MIXED,16.14,ALL,3157,ゾーニャの砂時計,238,131,107,0.5504201680672269,238,0.06839080459770115,3480,1.3067226890756303,15
overall,MIXED,16.17,BOTTOM,6676,コレクター,238,121,117,0.5084033613445378,238,0.2361111111111111,1008,2.0504201680672267,15
overall,MIXED,15.24,MIDDLE,3340,ステルス ワード,238,115,123,0.4831932773109244,238,0.695906432748538,342,6.0,15
overall,MIXED,15.12,ALL,3340,ステルス ワード,237,114,123,0.4810126582278481,237,0.4647058823529412,510,6.0,15
overall,MIXED,16.13,ALL,1052,増魔の書,236,122,114,0.5169491525423728,236,0.07173252279635259,3290,3.5889830508474576,15
overall,MIXED,16.15,ALL,3190,ソラリのロケット,236,119,117,0.5042372881355932,236,0.05714285714285714,4130,1.4406779661016949,15
overall,MIXED,16.15,UTILITY,3190,ソラリのロケット,236,119,117,0.5042372881355932,236,0.2857142857142857,826,1.4406779661016949,15
overall,MIXED,16.16,ALL,1036,ロング ソード,236,108,128,0.4576271186440678,236,0.07087087087087086,3330,3.7203389830508473,15
overall,MIXED,16.15,ALL,1028,ルビー クリスタル,235,114,121,0.4851063829787234,235,0.05690072639225181,4130,4.025531914893617,15
overall,MIXED,16.14,BOTTOM,3031,インフィニティ エッジ,234,135,99,0.5769230769230769,234,0.33620689655172414,696,2.452991452991453,15
overall,MIXED,16.14,ALL,6676,コレクター,233,125,108,0.5364806866952789,233,0.06695402298850575,3480,1.613733905579399,15
overall,MIXED,16.15,ALL,3089,ラバドン デスキャップ,233,118,115,0.5064377682403434,233,0.056416464891041164,4130,2.5579399141630903,15
overall,MIXED,16.14,ALL,3158,アイオニア ブーツ,233,114,119,0.4892703862660944,233,0.06695402298850575,3480,2.5278969957081543,15
overall,MIXED,16.16,ALL,6672,クラーケン スレイヤー,233,103,130,0.44206008583690987,233,0.06996996996996997,3330,1.6995708154506437,15
overall,MIXED,15.11,ALL,3340,ステルス ワード,231,113,118,0.48917748917748916,231,0.4358490566037736,530,6.0,15
overall,MIXED,16.16,ALL,6676,コレクター,229,121,108,0.5283842794759825,229,0.06876876876876876,3330,1.9213973799126638,15
overall,MIXED,16.13,ALL,6676,コレクター,229,115,114,0.5021834061135371,229,0.0696048632218845,3290,1.724890829694323,15
overall,MIXED,16.14,ALL,1052,増魔の書,228,119,109,0.5219298245614035,228,0.06551724137931035,3480,3.539473684210526,15
overall,MIXED,16.15,MIDDLE,4645,シャドウフレイム,228,118,110,0.5175438596491229,228,0.27602905569007263,826,2.7149122807017543,15
overall,MIXED,16.18,MIDDLE,3340,ステルス ワード,228,111,117,0.4868421052631579,228,0.6785714285714286,336,6.0,15
overall,MIXED,16.16,JUNGLE,3047,プレート スチールキャップ,228,111,117,0.4868421052631579,228,0.34234234234234234,666,1.9385964912280702,15
overall,MIXED,16.13,BOTTOM,1086,ドラン ボウ,228,101,127,0.44298245614035087,228,0.3465045592705167,658,0.7850877192982456,15
overall,MIXED,16.17,JUNGLE,2055,コントロール ワード,226,101,125,0.4469026548672566,226,0.22420634920634921,1008,2.088495575221239,15
overall,MIXED,16.16,ALL,3071,ブラック クリーバー,225,129,96,0.5733333333333334,225,0.06756756756756757,3330,2.111111111111111,15
overall,MIXED,16.11,ALL,3047,プレート スチールキャップ,223,116,107,0.5201793721973094,223,0.18898305084745762,1180,2.5112107623318387,15
overall,MIXED,15.19,UTILITY,3364,オラクル レンズ,222,110,112,0.4954954954954955,222,0.9652173913043478,230,6.0,15
overall,MIXED,14.19,ALL,3340,ステルス ワード,222,110,112,0.4954954954954955,222,0.5285714285714286,420,6.0,15
overall,MIXED,15.13,ALL,2055,コントロール ワード,221,109,112,0.49321266968325794,221,0.23020833333333332,960,2.5565610859728505,15
overall,MIXED,16.17,UTILITY,3047,プレート スチールキャップ,221,109,112,0.49321266968325794,221,0.21924603174603174,1008,2.497737556561086,15
overall,MIXED,15.23,ALL,3364,オラクル レンズ,219,116,103,0.5296803652968036,219,0.3775862068965517,580,6.0,15
overall,MIXED,16.15,ALL,3869,セレスティアル オポジション,219,107,112,0.4885844748858447,219,0.053026634382566586,4130,0.3698630136986301,15
overall,MIXED,16.15,UTILITY,3869,セレスティアル オポジション,219,107,112,0.4885844748858447,219,0.2651331719128329,826,0.3698630136986301,15
overall,MIXED,16.16,MIDDLE,1056,ドラン リング,219,98,121,0.4474885844748858,219,0.32882882882882886,666,0.8767123287671232,15
overall,MIXED,16.15,JUNGLE,3047,プレート スチールキャップ,215,108,107,0.5023255813953489,215,0.2602905569007264,826,1.8883720930232557,15
overall,MIXED,16.14,ALL,3153,ルインドキング ブレード,214,121,93,0.5654205607476636,214,0.06149425287356322,3480,1.8691588785046729,15
overall,MIXED,16.13,ALL,1058,ムダニ デカイ ロッド,213,114,99,0.5352112676056338,213,0.06474164133738602,3290,3.2300469483568075,15
overall,MIXED,15.11,ALL,3364,オラクル レンズ,213,107,106,0.5023474178403756,213,0.4018867924528302,530,6.0,15
overall,MIXED,16.13,ALL,3071,ブラック クリーバー,212,124,88,0.5849056603773585,212,0.06443768996960486,3290,1.9386792452830188,15
overall,MIXED,16.13,TOP,3047,プレート スチールキャップ,212,108,104,0.5094339622641509,212,0.3221884498480243,658,2.5047169811320753,15
overall,MIXED,16.13,ALL,1036,ロング ソード,212,84,128,0.39622641509433965,212,0.06443768996960486,3290,3.8160377358490565,15
overall,MIXED,16.14,ALL,3071,ブラック クリーバー,211,113,98,0.5355450236966824,211,0.06063218390804598,3480,1.957345971563981,15
overall,MIXED,16.14,MIDDLE,4645,シャドウフレイム,211,106,105,0.5023696682464455,211,0.3031609195402299,696,2.5497630331753554,15
overall,MIXED,16.18,BOTTOM,3340,ステルス ワード,210,105,105,0.5,210,0.625,336,6.0,15
overall,MIXED,16.18,ALL,1056,ドラン リング,210,93,117,0.44285714285714284,210,0.125,1680,0.8904761904761904,15
overall,MIXED,16.14,BOTTOM,1086,ドラン ボウ,210,87,123,0.4142857142857143,210,0.3017241379310345,696,0.7428571428571429,15
overall,MIXED,16.16,ALL,3153,ルインドキング ブレード,209,106,103,0.507177033492823,209,0.06276276276276277,3330,1.6220095693779903,15
overall,MIXED,16.16,ALL,3009,スイフトネス ブーツ,209,105,104,0.5023923444976076,209,0.06276276276276277,3330,2.488038277511962,15
overall,MIXED,16.16,ALL,1058,ムダニ デカイ ロッド,208,114,94,0.5480769230769231,208,0.06246246246246246,3330,3.2115384615384617,15
overall,MIXED,16.14,JUNGLE,3047,プレート スチールキャップ,208,106,102,0.5096153846153846,208,0.2988505747126437,696,1.7259615384615385,15
overall,MIXED,15.12,ALL,3364,オラクル レンズ,206,107,99,0.5194174757281553,206,0.403921568627451,510,6.0,15
overall,MIXED,16.15,ALL,3871,ザズ＝ザクのレルムスパイク,206,98,108,0.47572815533980584,206,0.049878934624697335,4130,0.36893203883495146,15
overall,MIXED,16.15,UTILITY,3871,ザズ＝ザクのレルムスパイク,206,98,108,0.47572815533980584,206,0.24939467312348668,826,0.36893203883495146,15
overall,MIXED,16.16,ALL,1037,ピッケル,206,97,109,0.470873786407767,206,0.061861861861861864,3330,3.4563106796116503,15
overall,MIXED,15.16,ALL,3364,オラクル レンズ,205,107,98,0.5219512195121951,205,0.37962962962962965,540,6.0,15
overall,MIXED,16.15,BOTTOM,2031,詰め替えポーション,205,101,104,0.4926829268292683,205,0.24818401937046006,826,1.2048780487804878,15
overall,MIXED,16.17,ALL,3089,ラバドン デスキャップ,204,114,90,0.5588235294117647,204,0.04047619047619048,5040,2.5588235294117645,15
overall,MIXED,16.17,TOP,2031,詰め替えポーション,204,94,110,0.46078431372549017,204,0.20238095238095238,1008,1.196078431372549,15
overall,MIXED,16.17,ALL,1018,アジリティ クローク,203,95,108,0.46798029556650245,203,0.04027777777777778,5040,3.6108374384236455,15
overall,MIXED,16.15,ALL,3116,リーライ クリスタル セプター,202,116,86,0.5742574257425742,202,0.04891041162227603,4130,2.5544554455445545,15
overall,MIXED,16.16,ALL,3078,トリニティ フォース,202,110,92,0.5445544554455446,202,0.06066066066066066,3330,1.7673267326732673,15
overall,MIXED,16.11,UTILITY,3364,オラクル レンズ,202,105,97,0.5198019801980198,202,0.8559322033898306,236,6.0,15
overall,MIXED,16.13,MIDDLE,4645,シャドウフレイム,201,107,94,0.5323383084577115,201,0.30547112462006076,658,2.611940298507463,15
overall,MIXED,16.17,BOTTOM,2031,詰め替えポーション,201,85,116,0.4228855721393035,201,0.19940476190476192,1008,1.2686567164179106,15
overall,MIXED,16.18,JUNGLE,3364,オラクル レンズ,200,104,96,0.52,200,0.5952380952380952,336,6.0,15
overall,MIXED,16.14,ALL,3871,ザズ＝ザクのレルムスパイク,200,104,96,0.52,200,0.05747126436781609,3480,0.365,15
overall,MIXED,16.14,UTILITY,3871,ザズ＝ザクのレルムスパイク,200,104,96,0.52,200,0.28735632183908044,696,0.365,15
overall,MIXED,16.13,ALL,1037,ピッケル,200,101,99,0.505,200,0.060790273556231005,3290,3.565,15
overall,MIXED,16.18,ALL,3363,ファーサイト オルタレーション,200,99,101,0.495,200,0.11904761904761904,1680,6.0,15
overall,MIXED,16.14,ALL,1058,ムダニ デカイ ロッド,199,114,85,0.5728643216080402,199,0.05718390804597701,3480,3.0954773869346734,15
overall,MIXED,16.13,ALL,3871,ザズ＝ザクのレルムスパイク,199,108,91,0.542713567839196,199,0.06048632218844985,3290,0.3065326633165829,15
overall,MIXED,16.13,UTILITY,3871,ザズ＝ザクのレルムスパイク,199,108,91,0.542713567839196,199,0.3028919330289193,657,0.3065326633165829,15
overall,MIXED,16.17,MIDDLE,6655,ルーデン エコー,199,98,101,0.49246231155778897,199,0.1974206349206349,1008,2.236180904522613,15
overall,MIXED,16.17,ALL,3006,バーサーカー ブーツ,199,96,103,0.4824120603015075,199,0.03948412698412698,5040,1.979899497487437,15
overall,MIXED,16.17,ALL,1038,B. F. ソード,198,109,89,0.5505050505050505,198,0.039285714285714285,5040,3.4696969696969697,15
overall,MIXED,16.17,ALL,3084,心の鋼,198,105,93,0.5303030303030303,198,0.039285714285714285,5040,1.7323232323232323,15
overall,MIXED,16.11,TOP,3340,ステルス ワード,198,100,98,0.5050505050505051,198,0.8389830508474576,236,6.0,15
overall,MIXED,15.7,ALL,3340,ステルス ワード,198,97,101,0.4898989898989899,198,0.43043478260869567,460,6.0,15
overall,MIXED,16.17,ALL,3161,ショウジンの矛,197,98,99,0.49746192893401014,197,0.03908730158730159,5040,1.8730964467005076,15
overall,MIXED,16.16,ALL,3190,ソラリのロケット,196,96,100,0.4897959183673469,196,0.05885885885885886,3330,1.4183673469387754,15
overall,MIXED,16.16,UTILITY,3190,ソラリのロケット,196,96,100,0.4897959183673469,196,0.29429429429429427,666,1.4183673469387754,15
overall,MIXED,16.16,MIDDLE,4645,シャドウフレイム,194,100,94,0.5154639175257731,194,0.2912912912912913,666,2.5927835051546393,15
overall,MIXED,16.14,ALL,1037,ピッケル,194,98,96,0.5051546391752577,194,0.05574712643678161,3480,3.443298969072165,15
overall,MIXED,15.19,ALL,3363,ファーサイト オルタレーション,193,93,100,0.48186528497409326,193,0.16782608695652174,1150,6.0,15
overall,MIXED,16.17,ALL,2019,スチール シジル,191,107,84,0.5602094240837696,191,0.037896825396825394,5040,3.5445026178010473,15
overall,MIXED,16.10,UTILITY,3364,オラクル レンズ,191,101,90,0.5287958115183246,191,0.8603603603603603,222,6.0,15
overall,MIXED,16.17,ALL,3876,至点のソリ,191,83,108,0.43455497382198954,191,0.037896825396825394,5040,0.2094240837696335,15
overall,MIXED,16.17,UTILITY,3876,至点のソリ,191,83,108,0.43455497382198954,191,0.18948412698412698,1008,0.2094240837696335,15
overall,MIXED,16.17,ALL,2523,ヘクスオプティックC44,190,96,94,0.5052631578947369,190,0.037698412698412696,5040,1.9210526315789473,15
overall,MIXED,15.24,BOTTOM,1055,ドラン ブレード,189,101,88,0.5343915343915344,189,0.5542521994134897,341,0.6296296296296297,15
overall,MIXED,16.10,TOP,3340,ステルス ワード,189,96,93,0.5079365079365079,189,0.8513513513513513,222,6.0,15
overall,MIXED,16.16,ALL,3871,ザズ＝ザクのレルムスパイク,189,94,95,0.4973544973544973,189,0.05675675675675676,3330,0.24867724867724866,15
overall,MIXED,16.16,UTILITY,3871,ザズ＝ザクのレルムスパイク,189,94,95,0.4973544973544973,189,0.28378378378378377,666,0.24867724867724866,15
overall,MIXED,16.17,MIDDLE,2031,詰め替えポーション,189,90,99,0.47619047619047616,189,0.1875,1008,1.2592592592592593,15
overall,MIXED,16.15,ALL,6610,サンダード スカイ,188,105,83,0.5585106382978723,188,0.04552058111380145,4130,1.9840425531914894,15
